HREF,ID,BRAND,NAME,OLD_PRICE,NEW_PRICE,DESC,DATE_SCRAPED,FAILMSG
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_183&products_id=40661,40661,ESTEE LAUDER,Modern Muse Le Rouge EDP Spray (100ml),S$192.00,S$153.00,"
									


									


																		

20% SAVING

Retail Price: S$ 192.00 (100ml)

Be daring. Be an inspiration.



Experience the fragrance that captures your glamour, your sophistication, your bravado.



A sexy, provocative contrast of two distinctively different accords—rich roses awakened by ripe fruit, with a seductive velvet creme accord—provide an intriguing dual impression. It's a true innovation in fragrance design, as complex and fascinating as the woman who inspires it.



The Inspiration



Like the award-winning original Modern Muse and Modern Muse Chic, Modern Muse Le Rouge was inspired by the complexity of a modern woman. Who is Modern Muse Le Rouge? She’s the captivating woman who makes a bold, colorful statement without saying a word. Her mantra is never go unnoticed. Daring, fearless, and seductive. When she wants to make a show-stopping impression, she wears the ultimate red—Le Rouge.




FEELING



Extroverted, Glamorous, Sophisticated



Fragrance Type



Fruity Floral Oriental



NOTES




Bulgarian Rose


Rose Centifolia Firabs


Raspberry


Bourgeon de Cassis


Pink Pepper


Saffron


Vanilla Madagascar SFE


Patchouli


Vetiver


Jasmine Pays Firabs


Magnolia																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_183&products_id=40658,40658,ESTEE LAUDER,Modern Muse Chic EDP Spray (50ml),S$130.00,S$104.00,"
									


									


																		

20% SAVING

Retail Price: S$ 130.00 (50ml)

Be an inspiration. Experience the fragrance that captures your creativity, your exuberant style. A bold contrast of vivid florals and sensual ebony woods.



Two distinctively different accords—Vivid Florals Accord and Striking Ebony Woods Accord—provide an intriguing dual impression. It's a true innovation in fragrance design, as complex and fascinating as the woman who inspires it.



The Inspiration



Like the award-winning original Modern Muse, Modern Muse Chic was inspired by the complexity of a modern woman. Who is Modern Muse Chic? She’s the rare woman who defines style on her own terms. Her mantra is never be ordinary. Bold, original, extroverted and creative. Her love of fashion and the way she uses accessories to express her innate sense of style inspires everyone she meets.
																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_183&products_id=41361,41361,ESTEE LAUDER,Modern Muse Chic EDP Spray (30ml),S$88.00,S$70.00,"
									


									


																		

Estee Lauder presents Modern Muse

, the first major perfume launch in the last decade since Beyond Paradise from 2003 (wwd). This perfume is Estée Lauder’s attempt to climb back to the top of the perfume houses. Modern Muse symbolizes what it means to be an independent and self-confident woman today, sure of herself and her style. It is a confidence that inspires.



Perfumer Harry Fremont tried to express the duality of the composition by creating a two accord composition of sparkling jasmine (which symbolizes femininity) and sleek woods (representing strength). The first accord, accord of jasmine, blends exotic notes of mandarin, tuberose, fresh lily, honeysuckle, dewy petals, Sambac jasmine and Chinese Sambac jasmine absolute. The sleek woods accord combines two types of patchouli, Madagascar vanilla, amber wood and soft musk.


Model Arizona Muse (whose name fits perfectly) is the face of the new fragrance. The fragrance is available as 30, 50 and 100 ml Eau de Parfum. Modern Muse was launched in 2013.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_285_286&products_id=44311,44311,OPI,Nail Lacquer #HR H07 Meet My  (15ml),S$20.00,S$12.00,"
									


									


																		

40% SAVING

Retail Price: S$ 20.00 (15ml)

40% SAVING

Retail Price: S$ 20.00 (15ml)



Follow these steps for a mani that lasts:



    Start by applying OPI Base Coat on clean, dry nails with cuticles pushed back.


    For a perfect polish, apply one stroke of nail lacquer down the center of the nail, followed by one stroke along each side of the nail.


    Smooth the surface of the nail with a final stroke of the brush. Then, apply a second coat of nail lacquer, pulling color over the tips of the nails.


    Shine, seal, and protect with one coat of OPI Top Coat, pulling it over the tips of the nails to seal in color.


    For a mani that's dry to the touch in minutes, apply 2 drops of OPI DripDry Lacquer Drying Drops to each nail.




Read more at http://opi.com/color/5-apples-tall#XGUW8wBWPXu0i1TT.99																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_285_286&products_id=44312,44312,OPI,Nail Lacquer #HR H05 Five-And-Ten (15ml),S$20.00,S$12.00,"
									


									


																		

40% SAVING

Retail Price: S$ 20.00 (15ml)

40% SAVING

Retail Price: S$ 20.00 (15ml)



Follow these steps for a mani that lasts:



    Start by applying OPI Base Coat on clean, dry nails with cuticles pushed back.


    For a perfect polish, apply one stroke of nail lacquer down the center of the nail, followed by one stroke along each side of the nail.


    Smooth the surface of the nail with a final stroke of the brush. Then, apply a second coat of nail lacquer, pulling color over the tips of the nails.


    Shine, seal, and protect with one coat of OPI Top Coat, pulling it over the tips of the nails to seal in color.


    For a mani that's dry to the touch in minutes, apply 2 drops of OPI DripDry Lacquer Drying Drops to each nail.




Read more at http://opi.com/color/5-apples-tall#XGUW8wBWPXu0i1TT.99																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_285_286&products_id=44308,44308,OPI,Nail Lacquer #HR H03 Black Dress Not Optional (15ml),S$20.00,S$12.00,"
									


									


																		

40% SAVING

Retail Price: S$ 20.00 (15ml)

40% SAVING

Retail Price: S$ 20.00 (15ml)



Follow these steps for a mani that lasts:



    Start by applying OPI Base Coat on clean, dry nails with cuticles pushed back.


    For a perfect polish, apply one stroke of nail lacquer down the center of the nail, followed by one stroke along each side of the nail.


    Smooth the surface of the nail with a final stroke of the brush. Then, apply a second coat of nail lacquer, pulling color over the tips of the nails.


    Shine, seal, and protect with one coat of OPI Top Coat, pulling it over the tips of the nails to seal in color.


    For a mani that's dry to the touch in minutes, apply 2 drops of OPI DripDry Lacquer Drying Drops to each nail.




Read more at http://opi.com/color/5-apples-tall#XGUW8wBWPXu0i1TT.99																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_165_167&products_id=46061,46061,OLIVIA REPUBLIC,Natural Verbena Shower Gel (200ml),S$39.00,S$37.00,"
									


									


																		

5% SAVING

Retail Price: S$ 39.00 ()

Shower gels come in various scents and can be used as an alternative to body wash, another cleansing soap. In addition to cleansing, Olivia Republic shower gels promise to moisturize, tone, soften, brighten or exfoliate the skin.


Our Natural Ingredients make it beneficial to the skin and free from harmfull chemicals as sulfate.
washes for an all natural cleanse.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=205&products_id=43787,43787,NARCISO RODRIGUEZ,Narciso EDT Grande Coffret Set (1set),S$128.00,S$83.00,"
									


									


																		

35% SAVING

Retail Price: S$ 128.00 (1 set)




GIFT SET CONTENT:


-NARCISO EDT (50ml)


-Scented Body Lotion (50ml)


-Scented Shower Cream (50ml)



Designer Narciso Rodriguez continued with his minimalistic sensual fragrant creations made famous by his debut Narciso Rodriguez For Her from 2003, with the new edition Narciso Eau de Parfum from 2014. In June 2015, its new version Narciso Eau de Toilette comes out packed in a simple square black bottle.



Narciso Eau de Toilette stays true to the character of the original and maintains the same woody - musky composition. The fragrance differs in intensity of flowers in the top notes that, instead of gardenia and rose, provide peony and Bulgarian rose. The heart retains the original accords of musk, as well as the base, which features two types of cedar and vetiver.																		


								",'2017-05-23,
